Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Minimum temperature (Degree C),Rainfall amount (millimetres),date,Resort,Date,Mean_Temp,Snowfall_cm,Snow_Retention,Snow_Consistency
83085,2020,8,20,-1.3,-3.5,10.2,2020-08-20,Mount Hotham,2020-08-20,-2.4,10.2,0.6570104626734988,0.8519528019683106
83085,2020,8,21,-2.1,-3.2,10.6,2020-08-21,Mount Hotham,2020-08-21,-2.6500000000000004,10.6,0.740774899182154,0.8320183851339245
83085,2020,8,22,-3.6,-6.6,3.4,2020-08-22,Mount Hotham,2020-08-22,-5.1,3.4,0.8581489350995123,0.9644288107273639
83085,2020,8,23,-2.1,-6.6,4.4,2020-08-23,Mount Hotham,2020-08-23,-4.35,4.4,0.740774899182154,0.9644288107273639
83085,2020,8,24,-1.2,-6.6,3.8,2020-08-24,Mount Hotham,2020-08-24,-3.9,3.8,0.6456563062257954,0.9644288107273639
83085,2020,8,25,-1.0,-7.3,0.4,2020-08-25,Mount Hotham,2020-08-25,-4.15,0.4,0.6224593312018546,0.9746672967731284
83085,2020,8,26,-0.2,-5.3,0.0,2020-08-26,Mount Hotham,2020-08-26,-2.75,0.0,0.52497918747894,0.9340109905087812
83085,2020,8,27,0.0,-3.6,0.0,2020-08-27,Mount Hotham,2020-08-27,-1.8,0.0,0.5,0.8581489350995123
83085,2020,8,28,1.5,-5.5,2.2,2020-08-28,Mount Hotham,2020-08-28,-2.0,2.2,0.320821300824607,0.9399133498259924
83085,2020,8,29,2.1,-3.7,0.0,2020-08-29,Mount Hotham,2020-08-29,-0.8,0.0,0.259225100817846,0.8641271029909058
83085,2020,8,30,3.9,0.4,0.0,2020-08-30,Mount Hotham,2020-08-30,2.15,0.0,0.12455335818741645,0.45016600268752216
83085,2020,8,31,0.2,-4.7,0.4,2020-08-31,Mount Hotham,2020-08-31,-2.25,0.4,0.47502081252106,0.9129342275597286
83085,2020,9,1,1.9,-4.4,0.0,2020-09-01,Mount Hotham,2020-09-01,-1.2500000000000002,0.0,0.27888482197713693,0.9002495108803148
83085,2020,9,2,6.5,-1.8,0.0,2020-09-02,Mount Hotham,2020-09-02,2.35,0.0,0.03732688734412946,0.7109495026250039
83085,2020,9,3,3.5,1.2,0.0,2020-09-03,Mount Hotham,2020-09-03,2.35,0.0,0.14804719803168948,0.35434369377420455
83085,2020,9,4,0.7,-2.5,0.4,2020-09-04,Mount Hotham,2020-09-04,-0.9,0.4,0.41338242108267,0.7772998611746911
83085,2020,9,5,3.1,-3.2,0.8,2020-09-05,Mount Hotham,2020-09-05,-0.050000000000000044,0.8,0.1750862681640398,0.8320183851339245
83085,2020,9,6,4.4,-2.3,0.0,2020-09-06,Mount Hotham,2020-09-06,1.0500000000000003,0.0,0.09975048911968513,0.759510916949111
83085,2020,9,7,7.3,0.5,0.0,2020-09-07,Mount Hotham,2020-09-07,3.9,0.0,0.02533270322687173,0.43782349911420193
83085,2020,9,8,8.4,3.1,0.0,2020-09-08,Mount Hotham,2020-09-08,5.75,0.0,0.014774031693273055,0.1750862681640398
83085,2020,9,9,5.6,-0.2,2.0,2020-09-09,Mount Hotham,2020-09-09,2.6999999999999997,0.0,0.057324175898868755,0.52497918747894
83085,2020,9,10,10.0,-0.7,0.0,2020-09-10,Mount Hotham,2020-09-10,4.65,0.0,0.0066928509242848554,0.5866175789173301
83085,2020,9,11,9.6,1.1,0.0,2020-09-11,Mount Hotham,2020-09-11,5.35,0.0,0.008162571153159897,0.36586440898919936
83085,2020,9,12,4.2,1.0,0.0,2020-09-12,Mount Hotham,2020-09-12,2.6,0.0,0.10909682119561293,0.3775406687981454
83085,2020,9,13,4.8,1.4,11.2,2020-09-13,Mount Hotham,2020-09-13,3.0999999999999996,0.0,0.08317269649392238,0.3318122278318339
